,version,group,PID,phase,block,condition,trial,chosen_trial,gain_left,stimulus_left,stimulus_right,painting_left,painting_right,rating_left,rating_right,left_chosen,chosen_obj,unchosen_obj,higher_outcome_chosen,rt,zscored_rt,delta_ratings,zcored_rating_left,zcored_rating_right,zscored_delta_ratings
241,V1,d09142021,CDRCj,final_decisions,3.0,1.0,97.0,1.0,0.0,55.0,44.0,Clia1n.jpg,Mackb1.jpg,57.0,42.0,0.0,44.0,55.0,1.0,0.985,0.6433631236291584,15.0,0.04811041931505662,-0.6617154394316811,0.7098258587467378
242,V1,d09142021,CDRCj,final_decisions,3.0,0.0,98.0,0.0,1.0,56.0,69.0,Clib1n.jpg,Picad1.jpg,61.0,40.0,1.0,56.0,69.0,1.0,0.748,-0.4676370627401111,21.0,0.2373973149808533,-0.7563588872645794,0.9937562022454328
243,V1,d09142021,CDRCj,final_decisions,3.0,0.0,99.0,0.0,1.0,56.0,26.0,Clib1n.jpg,Klid1n.jpg,61.0,58.0,1.0,56.0,26.0,1.0,0.7759999999999999,-0.3363796567555559,3.0,0.2373973149808533,0.0954321432315058,0.14196517174934753
244,V1,d09142021,CDRCj,final_decisions,3.0,1.0,100.0,1.0,0.0,8.0,44.0,Picd1n.jpg,Mackb1.jpg,64.0,42.0,0.0,44.0,8.0,1.0,0.695,-0.7160885812108762,22.0,0.3793624867302009,-0.6617154394316811,1.041077926161882
245,V1,d09142021,CDRCj,final_decisions,3.0,1.0,101.0,0.0,0.0,45.0,29.0,Lasc1n.jpg,Klinb1.jpg,67.0,41.0,1.0,45.0,29.0,0.0,0.992,0.6761774751252971,26.0,0.5213276584795484,-0.7090371633481303,1.2303648218276786
246,V1,d09142021,CDRCj,final_decisions,3.0,0.0,102.0,1.0,1.0,42.0,21.0,Mackc1.jpg,Kupkc1.jpg,68.0,67.0,1.0,42.0,21.0,1.0,0.941,0.4371014856534288,1.0,0.5686493823959976,0.5213276584795484,0.047321723916449177
247,V1,d09142021,CDRCj,final_decisions,3.0,1.0,103.0,1.0,1.0,12.0,8.0,Klie1n.jpg,Picd1n.jpg,62.0,64.0,1.0,12.0,8.0,1.0,0.872,0.11364573519148982,-2.0,0.2847190388973025,0.3793624867302009,-0.09464344783289837
248,V1,d09142021,CDRCj,final_decisions,3.0,0.0,104.0,0.0,0.0,26.0,30.0,Klid1n.jpg,Kraa1n.jpg,58.0,38.0,0.0,30.0,26.0,1.0,0.848,0.0011393872047282593,20.0,0.0954321432315058,-0.8510023350974778,0.9464344783289836
249,V1,d09142021,CDRCj,final_decisions,3.0,0.0,105.0,0.0,0.0,46.0,30.0,Lewb1n.jpg,Kraa1n.jpg,59.0,38.0,0.0,30.0,46.0,1.0,0.687,-0.7535906972064629,21.0,0.142753867147955,-0.8510023350974778,0.9937562022454328
250,V1,d09142021,CDRCj,final_decisions,3.0,0.0,106.0,1.0,0.0,53.0,42.0,Macc1n.jpg,Mackc1.jpg,63.0,68.0,0.0,42.0,53.0,1.0,0.767,-0.3785695372505915,-5.0,0.3320407628137517,0.5686493823959976,-0.2366086195822459
251,V1,d09142021,CDRCj,final_decisions,3.0,1.0,107.0,0.0,1.0,48.0,45.0,Maca1n.jpg,Lasc1n.jpg,67.0,67.0,1.0,48.0,45.0,1.0,0.754,-0.4395104757434207,0.0,0.5213276584795484,0.5213276584795484,0.0
252,V1,d09142021,CDRCj,final_decisions,4.0,0.0,108.0,0.0,1.0,47.0,69.0,Vina1n.jpg,Picad1.jpg,71.0,40.0,1.0,47.0,69.0,1.0,0.8079999999999999,-0.1863711927732072,31.0,0.7106145541453451,-0.7563588872645794,1.4669734414099245
253,V1,d09142021,CDRCj,final_decisions,4.0,0.0,109.0,0.0,0.0,69.0,30.0,Picad1.jpg,Kraa1n.jpg,40.0,38.0,0.0,30.0,69.0,1.0,0.7440000000000001,-0.4863881207379047,2.0,-0.7563588872645794,-0.8510023350974778,0.09464344783289837
254,V1,d09142021,CDRCj,final_decisions,4.0,1.0,110.0,1.0,0.0,39.0,44.0,Kupb1n.jpg,Mackb1.jpg,61.0,42.0,0.0,44.0,39.0,1.0,0.728,-0.5613923527290791,19.0,0.2373973149808533,-0.6617154394316811,0.8991127544125345
255,V1,d09142021,CDRCj,final_decisions,4.0,1.0,111.0,0.0,1.0,48.0,11.0,Maca1n.jpg,Clifa1.jpg,67.0,63.0,1.0,48.0,11.0,1.0,0.7090000000000001,-0.6504598782185986,4.0,0.5213276584795484,0.3320407628137517,0.1892868956657967
256,V1,d09142021,CDRCj,final_decisions,4.0,1.0,112.0,0.0,0.0,10.0,37.0,Vinb1n.jpg,Deka1n.jpg,70.0,40.0,0.0,37.0,10.0,1.0,0.723,-0.5848311752263211,30.0,0.663292830228896,-0.7563588872645794,1.4196517174934753
257,V1,d09142021,CDRCj,final_decisions,4.0,0.0,113.0,1.0,0.0,31.0,63.0,Picac1.jpg,Lewia1.jpg,68.0,68.0,0.0,63.0,31.0,1.0,0.7440000000000001,-0.4863881207379047,0.0,0.5686493823959976,0.5686493823959976,0.0
258,V1,d09142021,CDRCj,final_decisions,4.0,1.0,114.0,0.0,1.0,37.0,11.0,Deka1n.jpg,Clifa1.jpg,40.0,63.0,1.0,37.0,11.0,1.0,0.951,0.4839791306479128,-23.0,-0.7563588872645794,0.3320407628137517,-1.0883996500783308
259,V1,d09142021,CDRCj,final_decisions,4.0,1.0,115.0,1.0,1.0,5.0,8.0,Pica1n.jpg,Picd1n.jpg,57.0,64.0,1.0,5.0,8.0,1.0,0.7440000000000001,-0.4863881207379047,-7.0,0.04811041931505662,0.3793624867302009,-0.3312520674151443
260,V1,d09142021,CDRCj,final_decisions,4.0,0.0,116.0,0.0,0.0,26.0,47.0,Klid1n.jpg,Vina1n.jpg,58.0,71.0,0.0,47.0,26.0,1.0,0.789,-0.2754387182627268,-13.0,0.0954321432315058,0.7106145541453451,-0.6151824109138393
261,V1,d09142021,CDRCj,final_decisions,4.0,1.0,117.0,0.0,1.0,37.0,45.0,Deka1n.jpg,Lasc1n.jpg,40.0,67.0,1.0,37.0,45.0,1.0,0.645,-0.9504768061832956,-27.0,-0.7563588872645794,0.5213276584795484,-1.2776865457441278
262,V1,d09142021,CDRCj,final_decisions,4.0,1.0,118.0,1.0,1.0,5.0,55.0,Pica1n.jpg,Clia1n.jpg,57.0,57.0,1.0,5.0,55.0,1.0,0.52,-1.536447368614345,0.0,0.04811041931505662,0.04811041931505662,0.0
263,V1,d09142021,CDRCj,final_decisions,4.0,0.0,119.0,1.0,1.0,63.0,53.0,Lewia1.jpg,Macc1n.jpg,68.0,63.0,1.0,63.0,53.0,1.0,0.581,-1.2504937341479931,5.0,0.5686493823959976,0.3320407628137517,0.2366086195822459
264,V1,d09142021,CDRCj,final_decisions,4.0,1.0,120.0,1.0,1.0,44.0,55.0,Mackb1.jpg,Clia1n.jpg,42.0,57.0,1.0,44.0,55.0,1.0,0.679,-0.79109281320205,-15.0,-0.6617154394316811,0.04811041931505662,-0.7098258587467378
265,V1,d09142021,CDRCj,final_decisions,4.0,1.0,121.0,0.0,0.0,10.0,48.0,Vinb1n.jpg,Maca1n.jpg,70.0,67.0,0.0,48.0,10.0,1.0,0.9,0.24490314117604495,3.0,0.663292830228896,0.5213276584795484,0.14196517174934753
266,V1,d09142021,CDRCj,final_decisions,4.0,1.0,122.0,1.0,1.0,5.0,39.0,Pica1n.jpg,Kupb1n.jpg,57.0,61.0,1.0,5.0,39.0,1.0,0.5529999999999999,-1.3817511401325475,-4.0,0.04811041931505662,0.2373973149808533,-0.1892868956657967
267,V1,d09142021,CDRCj,final_decisions,4.0,0.0,123.0,1.0,1.0,63.0,21.0,Lewia1.jpg,Kupkc1.jpg,68.0,67.0,1.0,63.0,21.0,1.0,0.455,-1.8411520610784904,1.0,0.5686493823959976,0.5213276584795484,0.047321723916449177
268,V1,d09142021,CDRCj,final_decisions,4.0,0.0,124.0,1.0,0.0,53.0,68.0,Macc1n.jpg,Mondb1.jpg,63.0,62.0,0.0,68.0,53.0,1.0,0.71,-0.6457721137191502,1.0,0.3320407628137517,0.2847190388973025,0.047321723916449177
269,V1,d09142021,CDRCj,final_decisions,4.0,1.0,125.0,1.0,1.0,12.0,55.0,Klie1n.jpg,Clia1n.jpg,62.0,57.0,1.0,12.0,55.0,1.0,0.679,-0.79109281320205,5.0,0.2847190388973025,0.04811041931505662,0.23660861958224594
270,V1,d09142021,CDRCj,final_decisions,4.0,1.0,126.0,0.0,0.0,45.0,29.0,Lasc1n.jpg,Klinb1.jpg,67.0,41.0,0.0,29.0,45.0,1.0,0.932,0.39491160515839374,26.0,0.5213276584795484,-0.7090371633481303,1.2303648218276786
271,V1,d09142021,CDRCj,final_decisions,4.0,1.0,127.0,1.0,0.0,39.0,12.0,Kupb1n.jpg,Klie1n.jpg,61.0,62.0,0.0,12.0,39.0,1.0,0.9059999999999999,0.2730297281727353,-1.0,0.2373973149808533,0.2847190388973025,-0.0473217239164492
272,V1,d09142021,CDRCj,final_decisions,4.0,0.0,128.0,1.0,1.0,42.0,21.0,Mackc1.jpg,Kupkc1.jpg,68.0,67.0,1.0,42.0,21.0,1.0,0.478,-1.7333334775911775,1.0,0.5686493823959976,0.5213276584795484,0.047321723916449177
273,V1,d09142021,CDRCj,final_decisions,4.0,0.0,129.0,1.0,1.0,42.0,31.0,Mackc1.jpg,Picac1.jpg,68.0,68.0,1.0,42.0,31.0,1.0,0.486,-1.6958313615955904,0.0,0.5686493823959976,0.5686493823959976,0.0
274,V1,d09142021,CDRCj,final_decisions,4.0,1.0,130.0,0.0,0.0,11.0,29.0,Clifa1.jpg,Klinb1.jpg,63.0,41.0,1.0,11.0,29.0,0.0,0.615,-1.0911097411667476,22.0,0.3320407628137517,-0.7090371633481303,1.041077926161882
275,V1,d09142021,CDRCj,final_decisions,4.0,0.0,131.0,0.0,1.0,30.0,26.0,Kraa1n.jpg,Klid1n.jpg,38.0,58.0,1.0,30.0,26.0,1.0,0.58,-1.2551814986474414,-20.0,-0.8510023350974778,0.0954321432315058,-0.9464344783289836
276,V1,d09142021,CDRCj,final_decisions,4.0,1.0,132.0,1.0,0.0,8.0,44.0,Picd1n.jpg,Mackb1.jpg,64.0,42.0,0.0,44.0,8.0,1.0,0.608,-1.1239240926628864,22.0,0.3793624867302009,-0.6617154394316811,1.041077926161882
277,V1,d09142021,CDRCj,final_decisions,4.0,0.0,133.0,0.0,1.0,56.0,69.0,Clib1n.jpg,Picad1.jpg,61.0,40.0,1.0,56.0,69.0,1.0,0.647,-0.9411012771843988,21.0,0.2373973149808533,-0.7563588872645794,0.9937562022454328
278,V1,d09142021,CDRCj,final_decisions,4.0,0.0,134.0,0.0,0.0,46.0,56.0,Lewb1n.jpg,Clib1n.jpg,59.0,61.0,0.0,56.0,46.0,1.0,0.639,-0.978603393179986,-2.0,0.142753867147955,0.2373973149808533,-0.09464344783289837
279,V1,d09142021,CDRCj,final_decisions,4.0,1.0,135.0,0.0,1.0,48.0,45.0,Maca1n.jpg,Lasc1n.jpg,67.0,67.0,1.0,48.0,45.0,1.0,0.758,-0.4207594177456271,0.0,0.5213276584795484,0.5213276584795484,0.0
280,V1,d09142021,CDRCj,final_decisions,4.0,0.0,136.0,1.0,0.0,31.0,68.0,Picac1.jpg,Mondb1.jpg,68.0,62.0,0.0,68.0,31.0,1.0,0.7,-0.6926497587136342,6.0,0.5686493823959976,0.2847190388973025,0.28393034349869506
281,V1,d09142021,CDRCj,final_decisions,4.0,0.0,137.0,1.0,1.0,68.0,21.0,Mondb1.jpg,Kupkc1.jpg,62.0,67.0,1.0,68.0,21.0,1.0,0.636,-0.9926666866783312,-5.0,0.2847190388973025,0.5213276584795484,-0.2366086195822459
282,V1,d09142021,CDRCj,final_decisions,4.0,1.0,138.0,0.0,1.0,29.0,10.0,Klinb1.jpg,Vinb1n.jpg,41.0,70.0,0.0,10.0,29.0,0.0,1.088,1.1262028670723434,-29.0,-0.7090371633481303,0.663292830228896,-1.372329993577026
283,V1,d09142021,CDRCj,final_decisions,4.0,0.0,139.0,1.0,0.0,53.0,42.0,Macc1n.jpg,Mackc1.jpg,63.0,68.0,0.0,42.0,53.0,1.0,0.7929999999999999,-0.2566876602649331,-5.0,0.3320407628137517,0.5686493823959976,-0.2366086195822459
284,V1,d09142021,CDRCj,final_decisions,4.0,0.0,140.0,0.0,1.0,56.0,26.0,Clib1n.jpg,Klid1n.jpg,61.0,58.0,0.0,26.0,56.0,0.0,1.225,1.7684266034967735,3.0,0.2373973149808533,0.0954321432315058,0.14196517174934753
285,V1,d09142021,CDRCj,final_decisions,4.0,0.0,141.0,0.0,1.0,47.0,46.0,Vina1n.jpg,Lewb1n.jpg,71.0,59.0,1.0,47.0,46.0,1.0,0.755,-0.43482271124397226,12.0,0.7106145541453451,0.142753867147955,0.5678606869973901
286,V1,d09142021,CDRCj,final_decisions,4.0,0.0,142.0,0.0,0.0,46.0,30.0,Lewb1n.jpg,Kraa1n.jpg,59.0,38.0,0.0,30.0,46.0,1.0,0.5710000000000001,-1.297371379142477,21.0,0.142753867147955,-0.8510023350974778,0.9937562022454328
287,V1,d09142021,CDRCj,final_decisions,4.0,1.0,143.0,1.0,0.0,8.0,12.0,Picd1n.jpg,Klie1n.jpg,64.0,62.0,0.0,12.0,8.0,1.0,0.655,-0.9035991611888116,2.0,0.3793624867302009,0.2847190388973025,0.09464344783289837
288,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,0.0,1.0,0.0,50.0,12.0,Klic1n.jpg,Klie1n.jpg,32.0,59.0,1.0,50.0,12.0,0.0,1.485,1.892132290985904,-27.0,-0.6516221833541379,0.7211059532306517,-1.3727281365847896
289,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,1.0,0.0,0.0,15.0,55.0,Lassc1.jpg,Clia1n.jpg,35.0,56.0,0.0,55.0,15.0,1.0,0.7120000000000001,-0.5193421341266939,-21.0,-0.499096834844717,0.5685806047212306,-1.0676774395659476
290,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,2.0,0.0,0.0,36.0,4.0,Gustb1.jpg,Krasb1.jpg,43.0,32.0,1.0,36.0,4.0,0.0,1.338,1.4335465982413351,11.0,-0.09236257215292737,-0.6516221833541379,0.5592596112012106
291,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,3.0,0.0,1.0,33.0,37.0,Kline1.jpg,Deka1n.jpg,55.0,31.0,1.0,33.0,37.0,1.0,0.985,0.33231700954179144,24.0,0.517738821884757,-0.7024639661906117,1.2202027880753683
292,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,4.0,0.0,1.0,18.0,37.0,Krab1n.jpg,Deka1n.jpg,44.0,31.0,1.0,18.0,37.0,1.0,0.986,0.3354366401046797,13.0,-0.041520789316453685,-0.7024639661906117,0.6609431768741579
293,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,5.0,1.0,0.0,66.0,6.0,Vinca1.jpg,Gusc1n.jpg,44.0,53.0,1.0,66.0,6.0,0.0,0.657,-0.6909218150855462,-9.0,-0.041520789316453685,0.4160552562118096,-0.4575760455282633
294,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,6.0,0.0,0.0,37.0,4.0,Deka1n.jpg,Krasb1.jpg,31.0,32.0,1.0,37.0,4.0,0.0,1.014,0.4227862958655501,-1.0,-0.7024639661906117,-0.6516221833541379,-0.05084178283647367
295,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,7.0,1.0,1.0,6.0,63.0,Gusc1n.jpg,Lewia1.jpg,53.0,37.0,1.0,6.0,63.0,1.0,0.74,-0.4319924783658236,16.0,0.4160552562118096,-0.3974132691717696,0.8134685253835792
296,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,8.0,1.0,1.0,53.0,43.0,Macc1n.jpg,Clifb1.jpg,38.0,35.0,1.0,53.0,43.0,1.0,0.731,-0.4600691534318177,3.0,-0.34657148633529583,-0.499096834844717,0.15252534850942112
297,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,9.0,0.0,0.0,36.0,18.0,Gustb1.jpg,Krab1n.jpg,43.0,44.0,1.0,36.0,18.0,0.0,0.868,-0.032679766316130815,-1.0,-0.09236257215292737,-0.041520789316453685,-0.0508417828364737
298,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,10.0,1.0,0.0,64.0,38.0,Vincb1.jpg,Krasa1.jpg,40.0,36.0,0.0,38.0,64.0,1.0,1.7069999999999999,2.5846902759470898,4.0,-0.2448879206623485,-0.4482550520082432,0.2033671313458948
299,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,11.0,1.0,0.0,66.0,53.0,Vinca1.jpg,Macc1n.jpg,44.0,38.0,0.0,53.0,66.0,1.0,1.321,1.380512878672235,6.0,-0.041520789316453685,-0.34657148633529583,0.3050506970188421
300,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,12.0,0.0,1.0,7.0,15.0,Macb1n.jpg,Lassc1.jpg,46.0,35.0,1.0,7.0,15.0,1.0,1.854,3.0432759686916597,11.0,0.0601627763564937,-0.499096834844717,0.5592596112012107
301,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,13.0,0.0,1.0,51.0,32.0,Lewic1.jpg,Kupkb1.jpg,50.0,31.0,0.0,32.0,51.0,0.0,1.545,2.0793101247591967,19.0,0.2635299077023885,-0.7024639661906117,0.9659938738930002
302,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,14.0,1.0,1.0,57.0,63.0,Lassa1.jpg,Lewia1.jpg,58.0,37.0,1.0,57.0,63.0,1.0,0.836,-0.1325079443285541,21.0,0.6702641703941781,-0.3974132691717696,1.0676774395659476
303,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,15.0,1.0,1.0,57.0,66.0,Lassa1.jpg,Vinca1.jpg,58.0,44.0,1.0,57.0,66.0,1.0,0.474,-1.2618142080940915,14.0,0.6702641703941781,-0.041520789316453685,0.7117849597106317
304,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,16.0,1.0,1.0,12.0,23.0,Klie1n.jpg,Rohlb1.jpg,59.0,33.0,1.0,12.0,23.0,1.0,1.083,0.6380408047048374,26.0,0.7211059532306517,-0.6007804005176643,1.3218863537483159
305,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,17.0,0.0,1.0,18.0,19.0,Krab1n.jpg,Picc1n.jpg,44.0,33.0,1.0,18.0,19.0,1.0,0.965,0.2699243982840269,11.0,-0.041520789316453685,-0.6007804005176643,0.5592596112012107
306,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,18.0,0.0,0.0,32.0,7.0,Kupkb1.jpg,Macb1n.jpg,31.0,46.0,1.0,32.0,7.0,0.0,0.698,-0.5630169620071291,-15.0,-0.7024639661906117,0.0601627763564937,-0.7626267425471054
307,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,19.0,1.0,1.0,30.0,64.0,Kraa1n.jpg,Vincb1.jpg,31.0,40.0,1.0,30.0,64.0,1.0,0.7290000000000001,-0.4663084145575941,-9.0,-0.7024639661906117,-0.2448879206623485,-0.4575760455282633
308,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,20.0,0.0,0.0,29.0,55.0,Klinb1.jpg,Clia1n.jpg,60.0,56.0,0.0,55.0,29.0,1.0,1.186,0.9593627526823244,4.0,0.7719477360671254,0.5685806047212306,0.2033671313458948
309,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,21.0,0.0,1.0,55.0,32.0,Clia1n.jpg,Kupkb1.jpg,56.0,31.0,1.0,55.0,32.0,1.0,0.97,0.2855225510984681,25.0,0.5685806047212306,-0.7024639661906117,1.2710445709118423
310,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,22.0,1.0,0.0,50.0,30.0,Klic1n.jpg,Kraa1n.jpg,32.0,31.0,1.0,50.0,30.0,0.0,0.815,-0.19802018614920688,1.0,-0.6516221833541379,-0.7024639661906117,0.05084178283647367
311,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,23.0,1.0,0.0,63.0,53.0,Lewia1.jpg,Macc1n.jpg,37.0,38.0,0.0,53.0,63.0,1.0,0.966,0.27304402884691514,-1.0,-0.3974132691717696,-0.34657148633529583,-0.050841782836473726
312,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,24.0,0.0,1.0,33.0,36.0,Kline1.jpg,Gustb1.jpg,55.0,43.0,0.0,36.0,33.0,0.0,1.159,0.8751327274843427,12.0,0.517738821884757,-0.09236257215292737,0.6101013940376844
313,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,25.0,1.0,1.0,12.0,64.0,Klie1n.jpg,Vincb1.jpg,59.0,40.0,1.0,12.0,64.0,1.0,0.8340000000000001,-0.13874720545433053,19.0,0.7211059532306517,-0.2448879206623485,0.9659938738930002
314,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,26.0,1.0,1.0,6.0,43.0,Gusc1n.jpg,Clifb1.jpg,53.0,35.0,1.0,6.0,43.0,1.0,0.59,-0.8999370627990574,18.0,0.4160552562118096,-0.499096834844717,0.9151520910565264
315,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,27.0,1.0,1.0,38.0,23.0,Krasa1.jpg,Rohlb1.jpg,36.0,33.0,1.0,38.0,23.0,1.0,0.9690000000000001,0.2824029205355798,3.0,-0.4482550520082432,-0.6007804005176643,0.15252534850942112
316,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,28.0,0.0,1.0,51.0,15.0,Lewic1.jpg,Lassc1.jpg,50.0,35.0,0.0,15.0,51.0,0.0,2.137,3.9261314179890263,15.0,0.2635299077023885,-0.499096834844717,0.7626267425471054
317,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,29.0,0.0,1.0,33.0,19.0,Kline1.jpg,Picc1n.jpg,55.0,33.0,0.0,19.0,33.0,0.0,1.28,1.252608025593818,22.0,0.517738821884757,-0.6007804005176643,1.1185192224024214
318,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,30.0,0.0,0.0,29.0,7.0,Klinb1.jpg,Macb1n.jpg,60.0,46.0,1.0,29.0,7.0,0.0,1.462,1.820380788039475,14.0,0.7719477360671254,0.0601627763564937,0.7117849597106317
319,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,31.0,1.0,0.0,50.0,38.0,Klic1n.jpg,Krasa1.jpg,32.0,36.0,1.0,50.0,38.0,0.0,0.7829999999999999,-0.2978483641616298,-4.0,-0.6516221833541379,-0.4482550520082432,-0.2033671313458948
320,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,32.0,0.0,1.0,51.0,29.0,Lewic1.jpg,Klinb1.jpg,50.0,60.0,0.0,29.0,51.0,0.0,1.219,1.0623105612576365,-10.0,0.2635299077023885,0.7719477360671254,-0.5084178283647369
321,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,33.0,0.0,0.0,19.0,4.0,Picc1n.jpg,Krasb1.jpg,33.0,32.0,1.0,19.0,4.0,0.0,0.711,-0.5224617646895822,1.0,-0.6007804005176643,-0.6516221833541379,0.05084178283647367
322,V1,d09172021,S5lJ6,final_decisions,1.0,1.0,34.0,1.0,0.0,43.0,57.0,Clifb1.jpg,Lassa1.jpg,35.0,58.0,0.0,57.0,43.0,1.0,0.743,-0.4226335866771589,-23.0,-0.499096834844717,0.6702641703941781,-1.169361005238895
323,V1,d09172021,S5lJ6,final_decisions,1.0,0.0,35.0,1.0,1.0,30.0,23.0,Kraa1n.jpg,Rohlb1.jpg,31.0,33.0,1.0,30.0,23.0,1.0,1.0959999999999999,0.6785960020223847,-2.0,-0.7024639661906117,-0.6007804005176643,-0.10168356567294734
324,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,36.0,1.0,0.0,50.0,30.0,Klic1n.jpg,Kraa1n.jpg,32.0,31.0,,,,,,,1.0,-0.6516221833541379,-0.7024639661906117,0.05084178283647367
325,V1,d09172021,S5lJ6,final_decisions,2.0,1.0,37.0,0.0,0.0,19.0,4.0,Picc1n.jpg,Krasb1.jpg,33.0,32.0,1.0,19.0,4.0,0.0,0.953,0.2324888315293682,1.0,-0.6007804005176643,-0.6516221833541379,0.05084178283647367
326,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,38.0,0.0,0.0,32.0,51.0,Kupkb1.jpg,Lewic1.jpg,31.0,50.0,1.0,32.0,51.0,0.0,0.894,0.04843062831896311,-19.0,-0.7024639661906117,0.2635299077023885,-0.9659938738930002
327,V1,d09172021,S5lJ6,final_decisions,2.0,1.0,39.0,0.0,1.0,4.0,37.0,Krasb1.jpg,Deka1n.jpg,32.0,31.0,0.0,37.0,4.0,0.0,0.62,-0.8063481459124106,1.0,-0.6516221833541379,-0.7024639661906117,0.05084178283647367
328,V1,d09172021,S5lJ6,final_decisions,2.0,1.0,40.0,0.0,1.0,18.0,37.0,Krab1n.jpg,Deka1n.jpg,44.0,31.0,0.0,37.0,18.0,0.0,0.521,-1.1151915716383447,13.0,-0.041520789316453685,-0.7024639661906117,0.6609431768741579
329,V1,d09172021,S5lJ6,final_decisions,2.0,1.0,41.0,1.0,0.0,66.0,6.0,Vinca1.jpg,Gusc1n.jpg,44.0,53.0,0.0,6.0,66.0,1.0,0.87,-0.026440505190354357,-9.0,-0.041520789316453685,0.4160552562118096,-0.4575760455282633
330,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,42.0,0.0,1.0,55.0,29.0,Clia1n.jpg,Klinb1.jpg,56.0,60.0,0.0,29.0,55.0,0.0,0.878,-0.0014834606872485322,-4.0,0.5685806047212306,0.7719477360671254,-0.2033671313458948
331,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,43.0,0.0,1.0,51.0,15.0,Lewic1.jpg,Lassc1.jpg,50.0,35.0,0.0,15.0,51.0,0.0,0.556,-1.0060045019372568,15.0,0.2635299077023885,-0.499096834844717,0.7626267425471054
332,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,44.0,1.0,0.0,23.0,38.0,Rohlb1.jpg,Krasa1.jpg,33.0,36.0,0.0,38.0,23.0,1.0,0.597,-0.8780996488588397,-3.0,-0.6007804005176643,-0.4482550520082432,-0.15252534850942112
333,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,45.0,0.0,0.0,29.0,51.0,Klinb1.jpg,Lewic1.jpg,60.0,50.0,1.0,29.0,51.0,0.0,0.6829999999999999,-0.6098114204504522,10.0,0.7719477360671254,0.2635299077023885,0.5084178283647369
334,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,46.0,0.0,1.0,55.0,32.0,Clia1n.jpg,Kupkb1.jpg,56.0,31.0,1.0,55.0,32.0,1.0,1.101,0.6941941548368256,25.0,0.5685806047212306,-0.7024639661906117,1.2710445709118423
335,V1,d09172021,S5lJ6,final_decisions,2.0,1.0,47.0,0.0,1.0,18.0,19.0,Krab1n.jpg,Picc1n.jpg,44.0,33.0,0.0,19.0,18.0,0.0,0.893,0.04531099775607488,11.0,-0.041520789316453685,-0.6007804005176643,0.5592596112012107
336,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,48.0,1.0,1.0,38.0,64.0,Krasa1.jpg,Vincb1.jpg,36.0,40.0,1.0,38.0,64.0,1.0,0.609,-0.8406640821041811,-4.0,-0.4482550520082432,-0.2448879206623485,-0.2033671313458948
337,V1,d09172021,S5lJ6,final_decisions,2.0,1.0,49.0,0.0,1.0,18.0,36.0,Krab1n.jpg,Gustb1.jpg,44.0,43.0,0.0,36.0,18.0,0.0,0.8170000000000001,-0.1917809250234304,1.0,-0.041520789316453685,-0.09236257215292737,0.0508417828364737
338,V1,d09172021,S5lJ6,final_decisions,2.0,0.0,50.0,0.0,0.0,15.0,7.0,Lassc1.jpg,Macb1n.jpg,35.0,46.0,1.0,15.0,7.0,0.0,0.589,-0.9030566933619456,-11.0,-0.499096834844717,0.0601627763564937,-0.5592596112012107
